adoption_id,record_id,date,quantity,book_id
6,291,12/25/2015,572,474
7,291,8/30/2015,268,598
8,291,4/1/2015,40,554
9,291,10/26/2015,339,604
10,291,3/1/2016,672,703
11,291,2/2/2016,212,567
12,291,1/21/2016,311,572
13,291,9/2/2015,315,921
14,291,5/5/2015,289,644
15,291,4/11/2015,563,690
16,291,5/8/2015,465,623
17,291,2/9/2016,676,685
18,291,8/26/2015,363,474
19,291,4/23/2015,594,624
20,291,2/19/2016,261,624
21,291,8/5/2015,305,925
22,291,6/23/2015,318,588
23,291,6/26/2015,542,965
24,291,8/1/2015,213,558
25,291,10/8/2015,581,554
26,291,10/21/2015,533,594
1,292,10/7/2015,200,969
2,292,6/21/2015,683,637
3,292,11/12/2015,292,935
4,292,11/10/2015,361,552
5,292,10/29/2015,478,648
6,292,4/18/2015,213,923
7,292,11/10/2015,582,705
8,292,8/22/2015,630,897
9,292,4/4/2015,503,677
10,292,8/18/2015,375,587
11,292,4/26/2015,394,643
12,292,2/21/2016,550,638
13,292,2/18/2016,351,556
14,292,7/15/2015,48,950
1,293,11/27/2015,183,892
2,293,2/5/2016,418,589
3,293,2/26/2016,266,643
4,293,2/9/2016,545,563
5,293,1/28/2016,120,694
6,293,9/15/2015,234,604
7,293,8/23/2015,452,676
8,293,2/15/2016,186,783
9,293,10/27/2015,605,895
1,294,5/4/2015,229,677
2,294,9/6/2015,204,916
3,294,4/11/2015,227,590
4,294,10/7/2015,423,685
5,294,8/15/2015,267,935
6,294,6/12/2015,63,488
7,294,7/6/2015,373,555
8,294,11/11/2015,217,917
9,294,11/20/2015,515,598
10,294,12/18/2015,185,583
11,294,5/1/2015,360,623
12,294,9/5/2015,351,608
13,294,2/1/2016,485,623
14,294,5/4/2015,273,696
15,294,8/13/2015,368,615
16,294,7/4/2015,349,949
17,294,3/24/2015,344,591
18,294,3/12/2015,406,590
19,294,11/25/2015,145,943
20,294,8/23/2015,86,618
21,294,6/27/2015,210,614
22,294,3/20/2015,629,968
23,294,12/7/2015,340,622
24,294,7/26/2015,371,904
25,294,5/27/2015,455,952
26,294,7/15/2015,252,693
27,294,12/20/2015,600,570
28,294,12/20/2015,489,617
29,294,5/30/2015,136,951
30,294,7/14/2015,164,692
31,294,6/21/2015,172,546
32,294,12/31/2015,130,621
1,295,4/13/2015,587,638
2,295,5/28/2015,125,560
3,295,10/21/2015,193,783
4,295,5/22/2015,414,938
5,295,5/28/2015,26,933
6,295,3/3/2016,282,563
1,296,1/23/2016,252,959
2,296,12/2/2015,521,479
3,296,7/26/2015,614,913
4,296,11/17/2015,571,583
5,296,7/21/2015,435,938
6,296,5/1/2015,570,788
7,296,10/28/2015,32,914
8,296,8/9/2015,456,486
9,296,7/8/2015,548,899
10,296,4/18/2015,280,473
11,296,9/12/2015,36,476
12,296,1/1/2016,381,563
13,296,11/17/2015,495,677
14,296,2/21/2016,152,563
15,296,1/31/2016,254,626
16,296,4/11/2015,651,787
17,296,3/3/2016,516,695
18,296,11/19/2015,482,600
19,296,4/6/2015,228,701
20,296,5/5/2015,47,937
21,296,1/21/2016,264,964
1,297,10/3/2015,272,553
2,297,3/13/2015,410,644
3,297,1/26/2016,289,933
4,297,2/18/2016,525,689
5,297,5/24/2015,51,481
6,297,8/14/2015,259,474
7,297,10/10/2015,35,905
8,297,9/12/2015,345,912
9,297,3/8/2015,240,587
10,297,7/5/2015,383,489
11,297,5/27/2015,250,931
12,297,2/27/2016,356,892
13,297,8/23/2015,528,788
14,297,12/11/2015,492,783
15,297,4/6/2015,306,685
16,297,6/24/2015,189,586
17,297,5/29/2015,562,652
18,297,3/2/2016,209,629
19,297,4/27/2015,575,928
20,297,5/29/2015,137,627
21,297,12/21/2015,412,789
22,297,8/27/2015,49,912
23,297,4/1/2015,386,617
24,297,3/8/2015,119,933
25,297,1/13/2016,486,898
26,297,1/25/2016,688,788
1,298,6/1/2015,354,952
2,298,7/10/2015,665,704
3,298,12/11/2015,287,490
4,298,5/9/2015,162,958
5,298,3/7/2015,388,792
6,298,11/7/2015,275,686
7,298,2/4/2016,435,552
8,298,3/7/2015,373,788
9,298,5/17/2015,263,485
10,298,3/22/2015,193,560
11,298,1/19/2016,532,482
12,298,5/19/2015,358,704
13,298,5/9/2015,512,617
1,299,11/22/2015,320,932
2,299,2/16/2016,606,895
3,299,9/2/2015,273,625
4,299,5/25/2015,299,563
5,299,1/23/2016,296,621
6,299,10/7/2015,588,557
7,299,3/28/2015,509,549
8,299,3/23/2015,534,476
9,299,6/6/2015,271,637
10,299,1/2/2016,425,703
11,299,6/15/2015,290,928
12,299,9/15/2015,545,705
13,299,12/11/2015,356,594
14,299,6/13/2015,446,789
15,299,1/29/2016,61,897
16,299,3/10/2015,307,612
17,299,3/28/2015,645,703
18,299,3/5/2016,99,973
19,299,1/16/2016,548,921
20,299,12/19/2015,25,967
21,299,7/19/2015,401,489
22,299,3/27/2015,375,690
23,299,12/29/2015,352,782
24,299,5/19/2015,154,616
25,299,11/20/2015,218,553
26,299,4/4/2015,366,918
27,299,1/11/2016,441,898
28,299,3/22/2015,196,944
29,299,7/29/2015,316,919
30,299,8/13/2015,182,696
31,299,1/11/2016,85,956
32,299,8/15/2015,409,894
33,299,12/24/2015,614,940
1,300,2/22/2016,516,898
2,300,7/29/2015,74,677
3,300,4/5/2015,599,917
4,300,5/20/2015,327,552
5,300,9/21/2015,459,616
6,300,8/15/2015,387,569
7,300,1/27/2016,185,939
8,300,10/19/2015,389,933
9,300,10/12/2015,423,784
10,300,3/20/2015,154,784
11,300,10/7/2015,452,623
12,300,12/23/2015,560,909
13,300,6/26/2015,284,608
14,300,5/21/2015,267,792
15,300,6/9/2015,361,923
16,300,8/1/2015,697,925
17,300,9/12/2015,259,609
18,300,8/31/2015,631,548
19,300,8/21/2015,180,569
20,300,5/20/2015,297,786
21,300,11/4/2015,616,936
22,300,9/15/2015,46,613
23,300,12/11/2015,184,546
24,300,4/1/2015,333,905
25,300,3/21/2015,511,643
26,300,3/10/2015,161,570
27,300,3/23/2015,317,572
1,301,10/31/2015,397,482
2,301,11/21/2015,99,616
3,301,7/26/2015,545,705
4,301,1/26/2016,129,492
5,301,2/4/2016,663,648
6,301,10/27/2015,455,973
7,301,11/27/2015,655,950
8,301,6/21/2015,142,569
9,301,2/13/2016,79,648
10,301,4/25/2015,507,785
11,301,11/1/2015,360,480
12,301,8/7/2015,157,980
13,301,9/17/2015,249,621
14,301,7/24/2015,187,948
15,301,1/20/2016,310,563
16,301,11/20/2015,45,603
17,301,11/9/2015,624,967
18,301,3/31/2015,27,688
19,301,1/12/2016,258,923
20,301,10/4/2015,366,590
21,301,1/3/2016,34,926
22,301,10/10/2015,385,906
23,301,7/4/2015,193,481
24,301,1/3/2016,104,705
25,301,8/25/2015,626,788
26,301,6/18/2015,36,981
27,301,10/2/2015,125,598
28,301,8/15/2015,389,960
1,302,12/21/2015,105,706
2,302,9/9/2015,696,688
3,302,3/26/2015,33,610
4,302,10/9/2015,199,678
5,302,7/12/2015,51,480
6,302,1/2/2016,636,600
7,302,10/4/2015,300,957
8,302,2/29/2016,672,481
9,302,11/10/2015,229,981
10,302,5/23/2015,43,572
11,302,3/26/2015,585,589
12,302,9/2/2015,633,950
13,302,11/3/2015,658,487
14,302,2/17/2016,504,627
15,302,3/1/2016,203,696
16,302,7/5/2015,666,972
17,302,3/20/2015,467,569
18,302,10/18/2015,86,929
19,302,2/4/2016,272,904
20,302,12/5/2015,686,568
21,302,1/15/2016,446,967
22,302,10/19/2015,405,483
23,302,11/18/2015,132,474
24,302,1/26/2016,274,954
25,302,3/20/2015,65,596
1,303,12/25/2015,212,979
2,303,3/7/2015,509,624
3,303,1/15/2016,414,684
4,303,2/22/2016,107,599
5,303,2/1/2016,530,944
6,303,5/26/2015,512,546
7,303,2/29/2016,412,894
8,303,2/2/2016,482,610
9,303,5/14/2015,331,910
10,303,6/19/2015,78,906
11,303,5/11/2015,186,790
12,303,10/17/2015,354,934
13,303,12/5/2015,391,693
14,303,7/10/2015,459,595
15,303,10/6/2015,363,590
16,303,8/11/2015,422,957
17,303,3/14/2015,604,922
1,304,3/8/2015,415,970
2,304,5/24/2015,503,572
3,304,12/26/2015,37,614
4,304,4/9/2015,583,607
5,304,3/6/2016,395,788
6,304,8/23/2015,515,603
7,304,3/22/2015,146,703
8,304,11/7/2015,210,642
9,304,1/21/2016,63,951
10,304,2/20/2016,346,706
11,304,7/18/2015,364,916
12,304,5/26/2015,324,939
13,304,6/4/2015,27,979
14,304,7/7/2015,426,895
15,304,7/25/2015,443,615
16,304,1/21/2016,478,930
17,304,2/17/2016,494,968
18,304,8/7/2015,547,891
19,304,1/7/2016,550,483
20,304,6/24/2015,341,942
21,304,8/1/2015,226,486
22,304,4/13/2015,207,954
23,304,10/30/2015,222,959
24,304,9/14/2015,364,892
25,304,1/11/2016,403,944
26,304,9/23/2015,470,587
27,304,5/19/2015,325,600
28,304,7/26/2015,664,980
29,304,1/1/2016,590,552
30,304,2/15/2016,390,707
1,305,11/21/2015,571,976
2,305,9/18/2015,437,492
3,305,12/27/2015,584,792
4,305,10/30/2015,219,492
5,305,3/16/2015,380,909
6,305,2/10/2016,70,707
7,305,11/22/2015,125,557
8,305,3/5/2016,166,943
9,305,3/27/2015,476,681
1,306,2/6/2016,63,550
2,306,5/26/2015,382,783
3,306,2/14/2016,688,603
4,306,8/9/2015,143,955
5,306,12/3/2015,132,483
6,306,1/28/2016,534,683
7,306,8/8/2015,485,906
8,306,2/8/2016,606,980
9,306,8/15/2015,674,783
10,306,6/6/2015,628,905
11,306,2/28/2016,412,572
12,306,5/26/2015,217,591
13,306,8/7/2015,671,638
14,306,1/20/2016,99,932
15,306,11/11/2015,656,608
16,306,2/17/2016,328,586
17,306,8/15/2015,519,546
18,306,11/6/2015,650,548
19,306,5/23/2015,385,630
1,307,2/14/2016,469,566
2,307,8/20/2015,414,936
3,307,8/25/2015,597,952
4,307,10/29/2015,215,611
5,307,3/31/2015,240,589
6,307,11/5/2015,513,973
7,307,8/19/2015,221,642
8,307,11/30/2015,340,636
9,307,2/24/2016,503,546
10,307,4/5/2015,387,953
11,307,2/21/2016,648,696
12,307,6/26/2015,313,935
13,307,5/1/2015,439,911
14,307,9/13/2015,614,612
15,307,10/27/2015,475,919
16,307,6/17/2015,420,626
17,307,6/26/2015,175,591
18,307,9/16/2015,350,677
19,307,9/30/2015,611,477
1,308,11/26/2015,28,485
2,308,9/7/2015,208,976
3,308,6/22/2015,168,473
4,308,11/13/2015,290,705
5,308,6/22/2015,224,922
6,308,5/21/2015,240,696
7,308,6/14/2015,591,891
8,308,11/28/2015,354,959
9,308,4/29/2015,115,483
10,308,2/3/2016,410,481
11,308,3/12/2015,212,637
12,308,3/31/2015,202,625
13,308,5/21/2015,421,625
14,308,4/27/2015,110,593
15,308,12/14/2015,623,974
16,308,4/7/2015,247,965
17,308,9/25/2015,119,677
18,308,7/29/2015,150,951
19,308,2/7/2016,362,893
20,308,11/20/2015,510,938
21,308,9/15/2015,280,680
22,308,6/5/2015,131,904
23,308,9/6/2015,605,788
24,308,2/25/2016,41,793
25,308,2/28/2016,118,485
26,308,3/4/2016,317,921
27,308,7/8/2015,144,628
28,308,8/21/2015,155,646
29,308,4/29/2015,44,483
1,309,5/28/2015,684,486
2,309,10/2/2015,596,703
3,309,6/13/2015,36,548
4,309,9/5/2015,182,917
5,309,6/11/2015,349,553
6,309,8/31/2015,288,630
7,309,5/6/2015,351,981
8,309,7/27/2015,48,967
9,309,8/26/2015,272,942
10,309,9/14/2015,79,612
11,309,12/13/2015,166,482
12,309,12/12/2015,604,474
13,309,6/20/2015,408,894
14,309,3/30/2015,564,697
15,309,10/21/2015,463,701
16,309,10/31/2015,153,913
17,309,12/30/2015,291,609
1,310,12/29/2015,494,949
2,310,7/9/2015,257,649
3,310,9/12/2015,496,563
4,310,4/25/2015,250,547
5,310,5/29/2015,526,487
6,310,8/22/2015,525,479
7,310,3/29/2015,402,616
8,310,2/8/2016,277,793
9,310,3/8/2015,484,572
10,310,9/4/2015,105,616
11,310,5/19/2015,488,551
12,310,1/27/2016,393,639
13,310,3/21/2015,137,476
14,310,5/18/2015,258,964
15,310,8/30/2015,610,589
16,310,12/28/2015,162,925
17,310,8/9/2015,601,975
18,310,3/7/2015,162,951
19,310,4/10/2015,635,927
20,310,4/6/2015,648,688
21,310,5/3/2015,176,934
22,310,1/7/2016,102,488
23,310,7/13/2015,182,947
24,310,9/18/2015,649,586
25,310,12/10/2015,633,970
26,310,8/4/2015,272,927
27,310,4/5/2015,433,940
28,310,3/31/2015,144,980
29,310,1/18/2016,161,789
1,311,2/29/2016,127,974
2,311,3/31/2015,237,597
3,311,7/25/2015,502,644
4,311,9/20/2015,102,613
5,311,7/31/2015,378,559
6,311,1/21/2016,56,891
7,311,5/9/2015,414,915
1,312,4/13/2015,681,633
2,312,11/2/2015,292,688
3,312,8/9/2015,353,942
4,312,1/22/2016,291,570
5,312,1/14/2016,585,935
6,312,7/22/2015,181,475
7,312,5/19/2015,226,585
8,312,1/15/2016,616,555
9,312,6/19/2015,491,490
10,312,8/20/2015,189,947
11,312,11/18/2015,212,559
12,312,8/30/2015,255,911
13,312,10/14/2015,157,948
14,312,3/7/2015,561,783
15,312,8/20/2015,612,694
16,312,7/2/2015,602,931
17,312,10/4/2015,364,792
18,312,5/27/2015,343,547
19,312,6/13/2015,94,706
20,312,6/29/2015,161,895
21,312,8/27/2015,675,553
22,312,1/19/2016,682,564
23,312,6/15/2015,378,598
24,312,12/28/2015,361,692
25,312,10/28/2015,241,915
26,312,2/4/2016,172,917
27,312,1/17/2016,186,567
28,312,9/18/2015,145,583
29,312,8/30/2015,55,616
30,312,8/2/2015,123,597
1,313,6/8/2015,163,935
2,313,10/14/2015,474,793
3,313,8/3/2015,681,934
4,313,2/9/2016,169,614
5,313,1/27/2016,76,952
6,313,5/26/2015,446,646
7,313,8/7/2015,686,695
8,313,8/31/2015,559,546
1,314,3/5/2016,44,690
2,314,1/13/2016,530,944
3,314,7/15/2015,231,547
4,314,11/19/2015,177,588
5,314,6/5/2015,554,984
6,314,2/25/2016,287,954
7,314,11/11/2015,493,895
8,314,4/25/2015,49,911
9,314,2/12/2016,442,616
10,314,6/18/2015,211,899
11,314,12/28/2015,676,583
12,314,9/17/2015,536,935
1,315,3/31/2015,116,953
2,315,10/8/2015,361,614
3,315,4/21/2015,650,637
4,315,11/22/2015,424,694
5,315,5/4/2015,115,957
1,316,11/15/2015,638,591
2,316,11/27/2015,530,569
3,316,7/31/2015,608,649
4,316,12/15/2015,604,611
5,316,12/8/2015,632,472
6,316,8/28/2015,332,923
7,316,11/2/2015,261,936
8,316,7/26/2015,404,629
9,316,7/9/2015,260,636
10,316,5/6/2015,339,583
11,316,10/10/2015,660,547
12,316,9/3/2015,530,492
13,316,10/8/2015,192,944
14,316,10/5/2015,312,609
15,316,9/20/2015,540,942
16,316,1/21/2016,423,921
17,316,4/28/2015,104,633
18,316,2/14/2016,40,556
19,316,6/14/2015,68,637
20,316,12/26/2015,463,972
21,316,8/1/2015,565,892
22,316,6/29/2015,652,893
23,316,7/25/2015,139,930
24,316,7/30/2015,76,597
25,316,1/2/2016,514,639
26,316,5/1/2015,526,931
27,316,9/5/2015,268,562
1,317,5/15/2015,476,923
2,317,7/18/2015,306,676
3,317,8/24/2015,338,927
4,317,8/24/2015,217,910
5,317,10/19/2015,473,918
1,318,9/10/2015,657,623
2,318,2/15/2016,163,588
3,318,2/18/2016,519,974
4,318,8/26/2015,313,905
5,318,5/17/2015,104,697
1,319,3/11/2015,505,587
2,319,7/9/2015,324,933
3,319,6/8/2015,129,909
4,319,5/28/2015,513,955
5,319,4/25/2015,617,930
6,319,6/20/2015,545,629
7,319,12/17/2015,458,784
8,319,4/27/2015,66,787
9,319,7/11/2015,30,637
10,319,8/18/2015,86,968
11,319,9/15/2015,409,972
12,319,12/13/2015,29,936
13,319,5/25/2015,599,487
14,319,8/2/2015,564,677
15,319,8/16/2015,25,915
16,319,5/28/2015,139,968
17,319,2/7/2016,521,586
18,319,6/27/2015,504,915
19,319,7/11/2015,85,920
1,320,12/7/2015,409,957
2,320,3/14/2015,404,594
3,320,6/3/2015,125,952
4,320,6/1/2015,296,588
5,320,4/25/2015,367,936
6,320,12/1/2015,227,950
7,320,12/18/2015,381,893
8,320,2/9/2016,398,955
9,320,5/9/2015,94,696
10,320,9/18/2015,401,955
11,320,7/20/2015,333,957
1,321,9/17/2015,385,925
2,321,9/3/2015,121,698
3,321,1/16/2016,448,899
4,321,10/25/2015,643,555
5,321,7/21/2015,480,486
6,321,4/18/2015,686,557
1,322,5/8/2015,132,785
2,322,12/19/2015,605,891
3,322,4/14/2015,338,616
4,322,10/12/2015,349,562
5,322,4/20/2015,369,947
6,322,1/25/2016,515,681
7,322,3/1/2016,683,608
8,322,1/6/2016,191,560
9,322,3/24/2015,145,616
10,322,6/11/2015,367,627
11,322,1/1/2016,490,969
12,322,12/26/2015,250,480
13,322,7/21/2015,392,703
14,322,9/3/2015,519,973
15,322,1/3/2016,511,917
16,322,3/7/2015,183,476
17,322,3/20/2015,634,613
18,322,2/20/2016,328,546
19,322,7/10/2015,145,685
20,322,5/30/2015,238,681
21,322,7/31/2015,585,960
22,322,9/1/2015,607,978
23,322,2/1/2016,72,965
24,322,9/28/2015,677,921
25,322,7/16/2015,215,984
26,322,8/20/2015,348,935
27,322,6/8/2015,620,552
28,322,6/1/2015,409,685
29,322,6/22/2015,193,957
30,322,6/5/2015,641,567
31,322,9/3/2015,206,482
32,322,4/24/2015,53,572
1,323,6/10/2015,311,926
2,323,6/13/2015,674,687
3,323,10/4/2015,470,643
4,323,4/7/2015,67,895
5,323,2/3/2016,548,924
6,323,1/13/2016,514,695
7,323,8/22/2015,159,928
8,323,5/3/2015,490,586
9,323,9/17/2015,57,550
10,323,8/19/2015,213,560
11,323,3/1/2016,188,898
12,323,3/31/2015,471,676
13,323,10/24/2015,597,617
14,323,10/3/2015,670,598
15,323,12/12/2015,67,694
16,323,8/22/2015,108,568
17,323,10/12/2015,352,920
18,323,10/23/2015,675,550
19,323,1/15/2016,510,783
20,323,1/19/2016,283,622
21,323,11/19/2015,481,683
22,323,7/13/2015,102,574
23,323,11/14/2015,224,643
24,323,7/8/2015,448,790
25,323,3/31/2015,519,792
26,323,6/4/2015,376,474
27,323,10/18/2015,543,487
28,323,4/1/2015,46,787
29,323,5/31/2015,196,593
30,323,7/12/2015,316,688
31,323,7/30/2015,153,472
32,323,9/11/2015,128,898
1,324,8/7/2015,687,923
2,324,12/6/2015,489,917
3,324,4/5/2015,41,489
4,324,3/2/2016,250,564
5,324,2/10/2016,605,631
6,324,10/18/2015,541,975
1,325,9/3/2015,54,956
2,325,6/6/2015,237,917
3,325,11/8/2015,216,914
4,325,3/21/2015,652,632
5,325,11/9/2015,462,947
6,325,4/23/2015,587,477
7,325,3/17/2015,274,785
8,325,4/22/2015,84,591
9,325,9/15/2015,319,935
1,326,2/29/2016,420,923
2,326,4/14/2015,270,919
3,326,3/13/2015,57,587
4,326,11/22/2015,57,570
5,326,10/19/2015,571,586
6,326,9/24/2015,415,703
7,326,11/20/2015,432,549
8,326,12/5/2015,394,947
9,326,9/18/2015,398,643
1,327,3/23/2015,136,593
2,327,2/24/2016,117,970
3,327,12/9/2015,386,951
4,327,9/22/2015,648,935
1,328,11/30/2015,354,563
2,328,11/1/2015,618,621
3,328,3/12/2015,564,967
4,328,12/3/2015,678,694
5,328,9/11/2015,331,960
6,328,7/28/2015,625,701
7,328,11/8/2015,49,792
8,328,1/20/2016,498,899
9,328,8/25/2015,624,939
10,328,11/27/2015,524,948
11,328,11/16/2015,101,913
12,328,2/23/2016,188,946
13,328,4/14/2015,366,479
14,328,8/28/2015,390,595
15,328,12/20/2015,412,596
16,328,9/8/2015,436,489
17,328,10/3/2015,238,589
18,328,7/15/2015,653,627
19,328,4/5/2015,438,483
20,328,10/24/2015,509,686
21,328,12/22/2015,509,919
22,328,10/25/2015,682,642
23,328,6/10/2015,121,695
24,328,2/1/2016,408,955
25,328,7/15/2015,225,789
26,328,5/25/2015,484,958
27,328,8/13/2015,380,687
28,328,4/4/2015,155,587
29,328,10/19/2015,150,603
30,328,12/10/2015,343,681
1,329,4/28/2015,132,599
2,329,7/16/2015,497,913
3,329,4/17/2015,389,636
4,329,4/8/2015,90,693
5,329,9/13/2015,321,956
6,329,3/31/2015,40,979
7,329,7/12/2015,32,566
8,329,12/15/2015,28,784
9,329,5/6/2015,643,970
10,329,12/27/2015,261,685
11,329,5/6/2015,332,589
12,329,9/2/2015,537,644
13,329,3/17/2015,457,954
14,329,8/26/2015,211,969
15,329,10/11/2015,385,924
16,329,9/25/2015,471,554
17,329,12/5/2015,208,484
18,329,8/25/2015,59,594
19,329,7/4/2015,229,964
20,329,1/11/2016,347,567
1,330,8/9/2015,581,976
2,330,2/20/2016,224,583
3,330,9/16/2015,518,567
4,330,10/8/2015,34,692
5,330,4/26/2015,668,897
6,330,11/15/2015,630,583
7,330,2/22/2016,515,652
8,330,3/3/2016,26,473
9,330,3/7/2015,652,637
10,330,7/28/2015,673,630
11,330,12/13/2015,619,929
12,330,9/2/2015,391,604
13,330,2/7/2016,29,897
14,330,5/25/2015,678,912
15,330,8/22/2015,341,942
16,330,6/21/2015,502,707
17,330,1/31/2016,228,475
18,330,12/30/2015,661,981
19,330,12/1/2015,454,480
20,330,2/19/2016,420,896
21,330,2/29/2016,513,600
22,330,4/15/2015,652,632
23,330,11/19/2015,550,603
24,330,4/18/2015,690,946
25,330,2/28/2016,662,473
26,330,5/3/2015,622,920
27,330,3/6/2016,421,597
28,330,10/17/2015,295,598
29,330,10/28/2015,238,632
30,330,10/18/2015,87,973
31,330,5/26/2015,308,913
32,330,10/12/2015,272,953
33,330,8/8/2015,388,917
1,331,2/9/2016,589,970
2,331,3/23/2015,426,557
3,331,11/16/2015,55,611
4,331,1/3/2016,530,788
5,331,2/5/2016,425,549
6,331,1/6/2016,615,916
7,331,1/10/2016,694,909
8,331,5/14/2015,616,484
9,331,5/2/2015,144,630
10,331,3/11/2015,28,473
11,331,9/22/2015,526,893
12,331,10/26/2015,639,636
13,331,5/2/2015,187,652
14,331,3/18/2015,700,574
15,331,7/28/2015,298,928
16,331,5/15/2015,363,947
17,331,5/9/2015,276,946
18,331,5/28/2015,230,617
19,331,5/20/2015,591,892
20,331,7/10/2015,670,487
21,331,6/17/2015,691,680
22,331,1/6/2016,634,698
23,331,10/17/2015,583,608
24,331,3/8/2015,573,547
25,331,4/27/2015,247,684
26,331,10/21/2015,241,958
27,331,3/21/2015,325,629
28,331,7/1/2015,164,969
29,331,1/28/2016,623,637
30,331,9/24/2015,293,947
31,331,8/23/2015,231,922
32,331,12/5/2015,514,701
33,331,7/13/2015,398,472
34,331,3/8/2015,161,595
35,331,12/26/2015,645,553
1,332,5/4/2015,554,983
2,332,12/17/2015,180,929
3,332,8/16/2015,335,940
4,332,9/27/2015,377,943
5,332,1/13/2016,639,683
6,332,6/8/2015,504,957
7,332,6/17/2015,679,599
8,332,10/14/2015,362,623
9,332,12/21/2015,297,644
10,332,5/2/2015,419,626
11,332,2/15/2016,638,559
12,332,5/29/2015,402,792
13,332,4/28/2015,649,968
14,332,1/19/2016,318,591
15,332,10/7/2015,155,546
16,332,4/28/2015,367,694
17,332,4/15/2015,512,583
18,332,6/5/2015,249,617
19,332,12/9/2015,571,937
20,332,6/16/2015,392,593
21,332,2/7/2016,351,924
22,332,8/21/2015,298,680
23,332,6/7/2015,169,698
24,332,7/7/2015,574,492
25,332,1/26/2016,43,955
26,332,9/1/2015,647,554
27,332,4/20/2015,91,979
28,332,12/15/2015,511,638
1,333,3/24/2015,297,593
2,333,10/27/2015,374,974
3,333,7/7/2015,168,959
4,333,5/23/2015,635,611
5,333,3/10/2015,495,555
6,333,11/22/2015,32,978
7,333,6/7/2015,328,911
8,333,9/25/2015,445,689
9,333,1/2/2016,682,914
10,333,10/29/2015,418,910
11,333,2/4/2016,161,636
1,334,4/29/2015,305,478
2,334,1/3/2016,125,626
3,334,7/27/2015,635,946
4,334,12/28/2015,91,919
5,334,1/16/2016,233,980
6,334,10/18/2015,465,639
7,334,11/2/2015,340,964
8,334,9/16/2015,44,483
9,334,3/25/2015,606,915
10,334,2/7/2016,115,475
11,334,6/7/2015,98,486
12,334,9/26/2015,95,639
1,335,1/12/2016,695,705
2,335,4/1/2015,295,616
3,335,2/10/2016,150,693
4,335,1/10/2016,424,551
5,335,2/28/2016,417,783
6,335,12/27/2015,454,644
7,335,3/3/2016,636,472
8,335,7/9/2015,538,905
9,335,9/30/2015,414,915
10,335,6/12/2015,119,974
11,335,12/13/2015,315,705
12,335,10/29/2015,532,615
13,335,7/6/2015,381,685
14,335,3/2/2016,613,555
15,335,1/16/2016,220,596
16,335,10/14/2015,654,628
17,335,2/7/2016,628,558
18,335,11/1/2015,627,574
19,335,9/18/2015,452,607
20,335,3/25/2015,700,981
21,335,12/13/2015,454,676
22,335,8/26/2015,599,622
23,335,1/17/2016,616,958
24,335,7/6/2015,240,899
25,335,4/9/2015,349,618
26,335,12/20/2015,302,546
27,335,12/26/2015,588,970
28,335,8/29/2015,280,934
29,335,3/24/2015,686,594
30,335,8/16/2015,79,920
31,335,7/31/2015,160,572
32,335,3/25/2015,657,922
33,335,5/25/2015,586,974
34,335,2/19/2016,506,976
1,336,4/24/2015,375,910
2,336,3/23/2015,548,485
3,336,1/27/2016,57,704
4,336,5/5/2015,474,683
5,336,3/6/2016,559,604
6,336,8/18/2015,593,782
7,336,11/26/2015,379,960
8,336,4/8/2015,290,792
9,336,1/14/2016,298,789
10,336,5/14/2015,115,554
11,336,2/16/2016,522,562
12,336,8/11/2015,429,909
13,336,6/9/2015,486,895
14,336,7/8/2015,678,927
15,336,12/20/2015,236,686
16,336,1/13/2016,240,583
17,336,6/13/2015,166,911
18,336,10/11/2015,584,618
19,336,11/7/2015,378,547
20,336,7/1/2015,217,785
1,337,8/12/2015,44,624
2,337,3/17/2015,511,789
3,337,11/9/2015,249,930
4,337,9/30/2015,236,617
5,337,6/6/2015,435,787
6,337,10/13/2015,83,791
7,337,3/10/2015,276,911
8,337,7/16/2015,524,917
9,337,1/15/2016,71,788
10,337,1/7/2016,105,589
11,337,7/1/2015,543,552
12,337,1/14/2016,113,646
1,338,5/5/2015,249,487
2,338,5/29/2015,361,629
3,338,11/17/2015,540,652
4,338,3/31/2015,464,557
5,338,10/20/2015,524,622
6,338,2/28/2016,667,587
7,338,6/7/2015,51,965
8,338,11/14/2015,174,474
9,338,4/19/2015,298,561
10,338,5/19/2015,290,915
11,338,12/9/2015,587,693
12,338,2/14/2016,200,793
13,338,3/25/2015,517,586
14,338,7/30/2015,662,690
15,338,4/18/2015,472,569
16,338,7/16/2015,427,954
17,338,5/25/2015,628,622
18,338,4/24/2015,352,979
19,338,5/11/2015,74,643
20,338,2/20/2016,415,593
21,338,1/15/2016,213,612
22,338,11/29/2015,77,569
23,338,11/20/2015,285,553
24,338,3/1/2016,77,898
25,338,10/5/2015,241,648
1,339,4/7/2015,247,686
